model,state,target,target_name,posthoc_identity,own_object_match,same_family,assisted_fallback,crop_file,crop_sha256,response_file,elapsed_seconds,answer,logp_A,p_A,p_A_lower,p_A_upper,logp_B,p_B,p_B_lower,p_B_upper,logp_C,p_C,p_C_lower,p_C_upper
gemma4:12b,original,Gear_Medium,Medium gear,Gear_Medium,True,True,False,input_crops/original/Gear_Medium.png,32184c8966576de2b036c51d8d5e7cd940e019617b393dc6403bb6f08a234392,raw/gemma4-12b/original/Gear_Medium/Gear_Medium.json,1.1916203000000678,A,-8.178091957233846e-05,0.9999182224243959,0.9999182224243959,0.9999182224243959,-9.42690658569336,8.052792126273242e-05,8.052792126273242e-05,8.052792126273242e-05,-16.518798828125,6.698488579686592e-08,6.698488579686592e-08,6.698488579686592e-08
gemma4:12b,original,Gear_Small,Small gear,Gear_Medium,False,True,False,input_crops/original/Gear_Medium.png,32184c8966576de2b036c51d8d5e7cd940e019617b393dc6403bb6f08a234392,raw/gemma4-12b/original/Gear_Small/Gear_Medium.json,1.189797000028193,A,-2.4557415599701926e-05,0.9999754428859312,0.9999754428859312,0.9999754428859312,-10.639921188354492,2.3940925765249434e-05,2.3940925765249434e-05,2.3940925765249434e-05,-17.7297306060791,1.995610738090106e-08,1.995610738090106e-08,1.995610738090106e-08
gemma4:12b,original,Waterproof_Male,Waterproof connector,Gear_Medium,False,False,False,input_crops/original/Gear_Medium.png,32184c8966576de2b036c51d8d5e7cd940e019617b393dc6403bb6f08a234392,raw/gemma4-12b/original/Waterproof_Male/Gear_Medium.json,1.34863259998383,B,-9.92548942565918,4.8911920134429594e-05,4.8911920134429594e-05,4.8911920134429594e-05,-5.817582496092655e-05,0.9999418258672196,0.9999418258672196,0.9999418258672196,-14.553360939025879,4.781406317585852e-07,4.781406317585852e-07,4.781406317585852e-07
gemma4:12b,original,M12_Hex_Nut,M12 hex nut,Gear_Medium,False,False,False,input_crops/original/Gear_Medium.png,32184c8966576de2b036c51d8d5e7cd940e019617b393dc6403bb6f08a234392,raw/gemma4-12b/original/M12_Hex_Nut/Gear_Medium.json,0.8406168000074103,B,-12.509842872619629,3.690152131844223e-06,3.690152131844223e-06,3.690152131844223e-06,-4.410753263073275e-06,0.9999955892564643,0.9999955892564643,0.9999955892564643,-16.871620178222656,4.7070461444096676e-08,4.7070461444096676e-08,4.7070461444096676e-08
gemma4:12b,original,M16_Hex_Nut,M16 hex nut,Gear_Medium,False,False,False,input_crops/original/Gear_Medium.png,32184c8966576de2b036c51d8d5e7cd940e019617b393dc6403bb6f08a234392,raw/gemma4-12b/original/M16_Hex_Nut/Gear_Medium.json,0.8914432000019588,B,-13.234978675842285,1.7869886453392494e-06,1.7869886453392494e-06,1.7869886453392494e-06,-2.622607780722319e-06,0.9999973773956583,0.9999973773956583,0.9999973773956583,-18.18440818786621,1.266519460715553e-08,1.266519460715553e-08,1.266519460715553e-08
gemma4:12b,original,RGOCG16-50_16mm,16 mm round pin,Gear_Medium,False,False,False,input_crops/original/Gear_Medium.png,32184c8966576de2b036c51d8d5e7cd940e019617b393dc6403bb6f08a234392,raw/gemma4-12b/original/RGOCG16-50_16mm/Gear_Medium.json,1.0989097999990918,B,-5.217370986938477,0.005421563768673697,0.005421563768673697,0.005421563768673697,-0.005866116378456354,0.9941510556880384,0.9941510556880384,0.9941510556880384,-8.46787166595459,0.00021011161552282332,0.00021011161552282332,0.00021011161552282332
gemma4:12b,original,RGOCG12-50_12mm,12 mm round pin,Gear_Medium,False,False,False,input_crops/original/Gear_Medium.png,32184c8966576de2b036c51d8d5e7cd940e019617b393dc6403bb6f08a234392,raw/gemma4-12b/original/RGOCG12-50_12mm/Gear_Medium.json,0.9967531000147574,B,-4.450195789337158,0.011676280655334713,0.011676280655334713,0.011676280655334713,-0.012180720455944538,0.9878931642256576,0.9878931642256576,0.9878931642256576,-8.174357414245605,0.00028178747264926064,0.00028178747264926064,0.00028178747264926064
gemma4:12b,original,RGOCG8-50_8mm,8 mm round pin,Gear_Medium,False,False,False,input_crops/original/Gear_Medium.png,32184c8966576de2b036c51d8d5e7cd940e019617b393dc6403bb6f08a234392,raw/gemma4-12b/original/RGOCG8-50_8mm/Gear_Medium.json,0.9035482000326738,B,-3.3588788509368896,0.034774224186602025,0.034774224186602025,0.034774224186602025,-0.035747285932302475,0.9648841024612358,0.9648841024612358,0.9648841024612358,-8.401079177856445,0.00022462478323790182,0.00022462478323790182,0.00022462478323790182
gemma4:12b,original,USB_Male,USB connector + cable,Gear_Medium,False,False,False,input_crops/original/Gear_Medium.png,32184c8966576de2b036c51d8d5e7cd940e019617b393dc6403bb6f08a234392,raw/gemma4-12b/original/USB_Male/Gear_Medium.json,1.0574308999930508,B,-12.440999984741211,3.9531414760869805e-06,3.9531414760869805e-06,3.9531414760869805e-06,-6.55653229841846e-06,0.9999934434891956,0.9999934434891956,0.9999934434891956,,,0.0,0.0001000166326590908
gemma4:12b,original,DSUB_Male,DSUB connector,Gear_Medium,False,False,False,input_crops/original/Gear_Medium.png,32184c8966576de2b036c51d8d5e7cd940e019617b393dc6403bb6f08a234392,raw/gemma4-12b/original/DSUB_Male/Gear_Medium.json,0.9064987000310794,B,-11.003805160522461,1.6638268898542897e-05,1.6638268898542897e-05,1.6638268898542897e-05,-2.527268952690065e-05,0.9999747276298249,0.9999747276298249,0.9999747276298249,-15.913504600524902,1.2270231717513922e-07,1.2270231717513922e-07,1.2270231717513922e-07
gemma4:12b,original,Gear_Large,Large gear,Gear_Small,False,True,False,input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,raw/gemma4-12b/original/Gear_Large/Gear_Small.json,1.356882799998857,A,-6.437322554120328e-06,0.9999935626981654,0.9999935626981654,0.9999935626981654,-12.051159858703613,5.8377806519469986e-06,5.8377806519469986e-06,5.8377806519469986e-06,-16.99027442932129,4.1803974035245385e-08,4.1803974035245385e-08,4.1803974035245385e-08
gemma4:12b,original,Gear_Medium,Medium gear,Gear_Small,False,True,False,input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,raw/gemma4-12b/original/Gear_Medium/Gear_Small.json,1.1694347000448033,A,-3.218656047465629e-06,0.9999967813491324,0.9999967813491324,0.9999967813491324,-12.772740364074707,2.837065359737191e-06,2.837065359737191e-06,2.837065359737191e-06,-17.60931968688965,2.2509696007611815e-08,2.2509696007611815e-08,2.2509696007611815e-08
gemma4:12b,original,Gear_Small,Small gear,Gear_Small,True,True,False,input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,raw/gemma4-12b/original/Gear_Small/Gear_Small.json,1.2394977000076324,A,-5.1260126383567695e-06,0.9999948740004996,0.9999948740004996,0.9999948740004996,-12.247957229614258,4.794902278965858e-06,4.794902278965858e-06,4.794902278965858e-06,-17.498126983642578,2.5157067055187803e-08,2.5157067055187803e-08,2.5157067055187803e-08
gemma4:12b,original,Waterproof_Male,Waterproof connector,Gear_Small,False,False,False,input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,raw/gemma4-12b/original/Waterproof_Male/Gear_Small.json,1.3780507000046782,B,-7.221798896789551,0.0007304871652160435,0.0007304871652160435,0.0007304871652160435,-0.0007666903547942638,0.9992336034771583,0.9992336034771583,0.9992336034771583,-12.32565975189209,4.436433580674908e-06,4.436433580674908e-06,4.436433580674908e-06
gemma4:12b,original,M12_Hex_Nut,M12 hex nut,Gear_Small,False,False,False,input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,raw/gemma4-12b/original/M12_Hex_Nut/Gear_Small.json,0.8456609999993816,B,-11.380629539489746,1.1414460522643318e-05,1.1414460522643318e-05,1.1414460522643318e-05,-1.4782061043661088e-05,0.9999852180482105,0.9999852180482105,0.9999852180482105,-16.280996322631836,8.496755810767525e-08,8.496755810767525e-08,8.496755810767525e-08
gemma4:12b,original,M16_Hex_Nut,M16 hex nut,Gear_Small,False,False,False,input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,raw/gemma4-12b/original/M16_Hex_Nut/Gear_Small.json,0.8984464999521151,B,-11.77015209197998,7.73192967498245e-06,7.73192967498245e-06,7.73192967498245e-06,-1.0490472959645558e-05,0.9999895095820652,0.9999895095820652,0.9999895095820652,-16.669395446777344,5.7620038058753476e-08,5.7620038058753476e-08,5.7620038058753476e-08
gemma4:12b,original,RGOCG16-50_16mm,16 mm round pin,Gear_Small,False,False,False,input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,raw/gemma4-12b/original/RGOCG16-50_16mm/Gear_Small.json,1.0831335000111721,B,-7.272765636444092,0.0006941894607998138,0.0006941894607998138,0.0006941894607998138,-0.0008205560734495521,0.9991797804906224,0.9991797804906224,0.9991797804906224,-11.928141593933105,6.601975774666751e-06,6.601975774666751e-06,6.601975774666751e-06
gemma4:12b,original,RGOCG12-50_12mm,12 mm round pin,Gear_Small,False,False,False,input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,raw/gemma4-12b/original/RGOCG12-50_12mm/Gear_Small.json,1.004622999986168,B,-7.395686149597168,0.0006138953097811879,0.0006138953097811879,0.0006138953097811879,-0.0008392278105020523,0.9991611242426658,0.9991611242426658,0.9991611242426658,-11.506878852844238,1.0060649297864095e-05,1.0060649297864095e-05,1.0060649297864095e-05
gemma4:12b,original,RGOCG8-50_8mm,8 mm round pin,Gear_Small,False,False,False,input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,raw/gemma4-12b/original/RGOCG8-50_8mm/Gear_Small.json,0.8936251000268385,B,-5.043381690979004,0.006451893076665565,0.006451893076665565,0.006451893076665565,-0.007043672259896994,0.9929810762586465,0.9929810762586465,0.9929810762586465,-9.774876594543457,5.686238005008696e-05,5.686238005008696e-05,5.686238005008696e-05
gemma4:12b,original,USB_Male,USB connector + cable,Gear_Small,False,False,False,input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,raw/gemma4-12b/original/USB_Male/Gear_Small.json,1.108788400015328,B,-13.01244831085205,2.232366530279718e-06,2.232366530279718e-06,2.232366530279718e-06,-4.529963462118758e-06,0.9999954700467981,0.9999954700467981,0.9999954700467981,,,0.0,0.0001
gemma4:12b,original,DSUB_Male,DSUB connector,Gear_Small,False,False,False,input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,raw/gemma4-12b/original/DSUB_Male/Gear_Small.json,1.0015235000173561,B,-10.471052169799805,2.8345219402152723e-05,2.8345219402152723e-05,2.8345219402152723e-05,-3.480972009128891e-05,0.99996519088576,0.99996519088576,0.99996519088576,-15.315858840942383,2.2305246124313595e-07,2.2305246124313595e-07,2.2305246124313595e-07
gemma4:12b,original,Gear_Large,Large gear,Waterproof_Male,False,False,False,input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,raw/gemma4-12b/original/Gear_Large/Waterproof_Male.json,1.2966121000354178,A,-0.0014694991987198591,0.9985315799865423,0.9985315799865423,0.9985315799865423,-6.524474143981934,0.0014670904225629461,0.0014670904225629461,0.0014670904225629461,-15.294306755065918,2.279118842986704e-07,2.279118842986704e-07,2.279118842986704e-07
gemma4:12b,original,Gear_Medium,Medium gear,Waterproof_Male,False,False,False,input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,raw/gemma4-12b/original/Gear_Medium/Waterproof_Male.json,1.2217991999932565,A,-0.008974589407444,0.9910655620161144,0.9910655620161144,0.9910655620161144,-4.718430995941162,0.008929177479084968,0.008929177479084968,0.008929177479084968,-13.210705757141113,1.8308947848475878e-06,1.8308947848475878e-06,1.8308947848475878e-06
gemma4:12b,original,Gear_Small,Small gear,Waterproof_Male,False,False,False,input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,raw/gemma4-12b/original/Gear_Small/Waterproof_Male.json,1.1729654999799095,A,-0.02200692892074585,0.9782334569256336,0.9782334569256336,0.9782334569256336,-3.8279666900634766,0.021753802915026054,0.021753802915026054,0.021753802915026054,-12.136112213134766,5.362328727570624e-06,5.362328727570624e-06,5.362328727570624e-06
gemma4:12b,original,Waterproof_Male,Waterproof connector,Waterproof_Male,True,True,False,input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,raw/gemma4-12b/original/Waterproof_Male/Waterproof_Male.json,1.2870722999796271,A,-2.3841887468734058e-06,0.9999976158140953,0.9999976158140953,0.9999976158140953,-13.849722862243652,9.66366319152396e-07,9.66366319152396e-07,9.66366319152396e-07,-17.834693908691406,1.7967632203456594e-08,1.7967632203456594e-08,1.7967632203456594e-08
gemma4:12b,original,M12_Hex_Nut,M12 hex nut,Waterproof_Male,False,False,False,input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,raw/gemma4-12b/original/M12_Hex_Nut/Waterproof_Male.json,0.8822005999973044,B,-5.825632095336914,0.002950938288401994,0.002950938288401994,0.002950938288401994,-0.0032957205548882484,0.9967097043707835,0.9967097043707835,0.9967097043707835,-8.972334861755371,0.00012687161837119697,0.00012687161837119697,0.00012687161837119697
gemma4:12b,original,M16_Hex_Nut,M16 hex nut,Waterproof_Male,False,False,False,input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,raw/gemma4-12b/original/M16_Hex_Nut/Waterproof_Male.json,0.8611019999952987,B,-7.475398063659668,0.0005668600763250273,0.0005668600763250273,0.0005668600763250273,-0.0006209154962562025,0.9993792772318791,0.9993792772318791,0.9993792772318791,-11.094036102294922,1.5202721466422076e-05,1.5202721466422076e-05,1.5202721466422076e-05
gemma4:12b,original,RGOCG16-50_16mm,16 mm round pin,Waterproof_Male,False,False,False,input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,raw/gemma4-12b/original/RGOCG16-50_16mm/Waterproof_Male.json,1.0176067000138573,A,-0.007805091328918934,0.9922252893038195,0.9922252893038195,0.9922252893038195,-4.881158828735352,0.007588215488404171,0.007588215488404171,0.007588215488404171,-9.591296195983887,6.832080703477153e-05,6.832080703477153e-05,6.832080703477153e-05
gemma4:12b,original,RGOCG12-50_12mm,12 mm round pin,Waterproof_Male,False,False,False,input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,raw/gemma4-12b/original/RGOCG12-50_12mm/Waterproof_Male.json,0.9474113000323996,A,-0.003099052933976054,0.9969057441737913,0.9969057441737913,0.9969057441737913,-5.828148365020752,0.002943522266116985,0.002943522266116985,0.002943522266116985,-9.112356185913086,0.00011029453430625316,0.00011029453430625316,0.00011029453430625316
gemma4:12b,original,RGOCG8-50_8mm,8 mm round pin,Waterproof_Male,False,False,False,input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,raw/gemma4-12b/original/RGOCG8-50_8mm/Waterproof_Male.json,0.9170805999892764,A,-0.0003390886995475739,0.9996609687845279,0.9996609687845279,0.9996609687845279,-8.018861770629883,0.0003291945085063653,0.0003291945085063653,0.0003291945085063653,-12.337143898010254,4.3857763633788765e-06,4.3857763633788765e-06,4.3857763633788765e-06
gemma4:12b,original,USB_Male,USB connector + cable,Waterproof_Male,False,False,False,input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,raw/gemma4-12b/original/USB_Male/Waterproof_Male.json,1.0580475000315346,B,-8.218863487243652,0.00026952120519434345,0.00026952120519434345,0.00026952120519434345,-0.0005693268030881882,0.9994308352326643,0.9994308352326643,0.9994308352326643,-14.064901351928711,7.792753777572488e-07,7.792753777572488e-07,7.792753777572488e-07
gemma4:12b,original,DSUB_Male,DSUB connector,Waterproof_Male,False,False,False,input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,raw/gemma4-12b/original/DSUB_Male/Waterproof_Male.json,0.910571499960497,B,-3.1047604084014893,0.044835259423980055,0.044835259423980055,0.044835259423980055,-0.046122726052999496,0.954924760852222,0.954924760852222,0.954924760852222,-9.186355590820312,0.0001024274729494549,0.0001024274729494549,0.0001024274729494549
gemma4:12b,original,Gear_Large,Large gear,M12_Hex_Nut,False,False,False,input_crops/original/M12_Hex_Nut.png,38c0f98390b534a6792efcbe2e21a4c07ceeeea957ea1c15c814989186114245,raw/gemma4-12b/original/Gear_Large/M12_Hex_Nut.json,1.2513189999735914,A,-2.7180087272427045e-05,0.9999728202821028,0.9999728202821028,0.9999728202821028,-10.521023750305176,2.696357301948611e-05,2.696357301948611e-05,2.696357301948611e-05,-17.21928596496582,3.3247509830469635e-08,3.3247509830469635e-08,3.3247509830469635e-08
gemma4:12b,original,Gear_Medium,Medium gear,M12_Hex_Nut,False,False,False,input_crops/original/M12_Hex_Nut.png,38c0f98390b534a6792efcbe2e21a4c07ceeeea957ea1c15c814989186114245,raw/gemma4-12b/original/Gear_Medium/M12_Hex_Nut.json,1.18261999997776,A,-4.6373490476980805e-05,0.9999536275847567,0.9999536275847567,0.9999536275847567,-9.982780456542969,4.618846545414164e-05,4.618846545414164e-05,4.618846545414164e-05,-17.763776779174805,1.9288114125364735e-08,1.9288114125364735e-08,1.9288114125364735e-08
gemma4:12b,original,Gear_Small,Small gear,M12_Hex_Nut,False,False,False,input_crops/original/M12_Hex_Nut.png,38c0f98390b534a6792efcbe2e21a4c07ceeeea957ea1c15c814989186114245,raw/gemma4-12b/original/Gear_Small/M12_Hex_Nut.json,1.235007699986454,A,-2.8133788873674348e-05,0.9999718666068776,0.9999718666068776,0.9999718666068776,-10.489511489868164,2.7826785613544136e-05,2.7826785613544136e-05,2.7826785613544136e-05,-16.82884979248047,4.9127356792866164e-08,4.9127356792866164e-08,4.9127356792866164e-08
gemma4:12b,original,Waterproof_Male,Waterproof connector,M12_Hex_Nut,False,False,False,input_crops/original/M12_Hex_Nut.png,38c0f98390b534a6792efcbe2e21a4c07ceeeea957ea1c15c814989186114245,raw/gemma4-12b/original/Waterproof_Male/M12_Hex_Nut.json,1.3121411000029184,B,-2.7752139568328857,0.06233613802010945,0.06233613802010945,0.06233613802010945,-0.06447284668684006,0.937561571819386,0.937561571819386,0.937561571819386,-10.283910751342773,3.417860305551353e-05,3.417860305551353e-05,3.417860305551353e-05
gemma4:12b,original,M12_Hex_Nut,M12 hex nut,M12_Hex_Nut,True,True,False,input_crops/original/M12_Hex_Nut.png,38c0f98390b534a6792efcbe2e21a4c07ceeeea957ea1c15c814989186114245,raw/gemma4-12b/original/M12_Hex_Nut/M12_Hex_Nut.json,0.8665858999593183,A,-1.6808651707833633e-05,0.9999831914895567,0.9999831914895567,0.9999831914895567,-11.011344909667969,1.651329226312594e-05,1.651329226312594e-05,1.651329226312594e-05,-17.66277503967285,2.1338027238065926e-08,2.1338027238065926e-08,2.1338027238065926e-08
gemma4:12b,original,M16_Hex_Nut,M16 hex nut,M12_Hex_Nut,False,True,False,input_crops/original/M12_Hex_Nut.png,38c0f98390b534a6792efcbe2e21a4c07ceeeea957ea1c15c814989186114245,raw/gemma4-12b/original/M16_Hex_Nut/M12_Hex_Nut.json,0.8700535999960266,A,-1.9550514480215497e-05,0.9999804496766298,0.9999804496766298,0.9999804496766298,-10.860031127929688,1.9210930809561864e-05,1.9210930809561864e-05,1.9210930809561864e-05,-17.252248764038086,3.2169444482214696e-08,3.2169444482214696e-08,3.2169444482214696e-08
gemma4:12b,original,RGOCG16-50_16mm,16 mm round pin,M12_Hex_Nut,False,False,False,input_crops/original/M12_Hex_Nut.png,38c0f98390b534a6792efcbe2e21a4c07ceeeea957ea1c15c814989186114245,raw/gemma4-12b/original/RGOCG16-50_16mm/M12_Hex_Nut.json,1.0720314999925904,B,-8.737488746643066,0.00016045632887696566,0.00016045632887696566,0.00016045632887696566,-0.00019784738833550364,0.9998021721821684,0.9998021721821684,0.9998021721821684,-13.077945709228516,2.0908378038438447e-06,2.0908378038438447e-06,2.0908378038438447e-06
