model,state,target,target_name,target_family,posthoc_identity,observed_family,own_object_match,same_family,assisted_fallback,crop_file,crop_sha256,response_file,elapsed_seconds,answer,logp_A,p_A,p_A_lower,p_A_upper,logp_B,p_B,p_B_lower,p_B_upper,logp_C,p_C,p_C_lower,p_C_upper
qwen3.5:4b,original,DSUB_Male,DSUB connector,DSUB_Male,Gear_Large,gear,False,False,False,../vlm_four_scene_20260925/input_crops/original/Gear_Large.png,8643de8c1b1dcf74dc92d04cdefcfdc0735be5d7df1bdc7bdc7e077aadca78b3,qwen3.5-4b/responses/original/DSUB_Male/Gear_Large.json,0.32004900003084913,C,-3.8079254627227783,0.022194173872493894,0.022194173872493894,0.022194173872493894,-3.697026491165161,0.02479715150282173,0.02479715150282173,0.02479715150282173,-0.049271807074546814,0.951922355301152,0.951922355301152,0.951922355301152
qwen3.5:4b,original,Gear_Large,Large gear,gear,Gear_Medium,gear,False,True,False,../vlm_four_scene_20260925/input_crops/original/Gear_Medium.png,32184c8966576de2b036c51d8d5e7cd940e019617b393dc6403bb6f08a234392,qwen3.5-4b/responses/original/Gear_Large/Gear_Medium.json,0.3092311999644153,A,-0.08496729284524918,0.9185423268161821,0.9185423268161821,0.9185423268161821,-3.2521042823791504,0.03869270173541311,0.03869270173541311,0.03869270173541311,-3.160261869430542,0.04241463253041264,0.04241463253041264,0.04241463253041264
qwen3.5:4b,original,Gear_Medium,Medium gear,gear,Gear_Medium,gear,True,True,False,../vlm_four_scene_20260925/input_crops/original/Gear_Medium.png,32184c8966576de2b036c51d8d5e7cd940e019617b393dc6403bb6f08a234392,qwen3.5-4b/responses/original/Gear_Medium/Gear_Medium.json,0.06961830001091585,A,-0.08496729284524918,0.9185423268161821,0.9185423268161821,0.9185423268161821,-3.2521042823791504,0.03869270173541311,0.03869270173541311,0.03869270173541311,-3.160261869430542,0.04241463253041264,0.04241463253041264,0.04241463253041264
qwen3.5:4b,original,Gear_Small,Small gear,gear,Gear_Medium,gear,False,True,False,../vlm_four_scene_20260925/input_crops/original/Gear_Medium.png,32184c8966576de2b036c51d8d5e7cd940e019617b393dc6403bb6f08a234392,qwen3.5-4b/responses/original/Gear_Small/Gear_Medium.json,0.05377210001461208,A,-0.08496729284524918,0.9185423268161821,0.9185423268161821,0.9185423268161821,-3.2521042823791504,0.03869270173541311,0.03869270173541311,0.03869270173541311,-3.160261869430542,0.04241463253041264,0.04241463253041264,0.04241463253041264
qwen3.5:4b,original,Waterproof_Male,Waterproof connector,Waterproof_Male,Gear_Medium,gear,False,False,False,../vlm_four_scene_20260925/input_crops/original/Gear_Medium.png,32184c8966576de2b036c51d8d5e7cd940e019617b393dc6403bb6f08a234392,qwen3.5-4b/responses/original/Waterproof_Male/Gear_Medium.json,0.3045403999858536,C,-2.6768410205841064,0.06878008620848719,0.06878008620848719,0.06878008620848719,-1.1619638204574585,0.3128711544059047,0.3128711544059047,0.3128711544059047,-0.48205700516700745,0.6175118593946571,0.6175118593946571,0.6175118593946571
qwen3.5:4b,original,M12_Hex_Nut,M12 hex nut,hex_nut,Gear_Medium,gear,False,False,False,../vlm_four_scene_20260925/input_crops/original/Gear_Medium.png,32184c8966576de2b036c51d8d5e7cd940e019617b393dc6403bb6f08a234392,qwen3.5-4b/responses/original/M12_Hex_Nut/Gear_Medium.json,0.3057951999944635,B,-2.9179880619049072,0.05404230777263712,0.05404230777263712,0.05404230777263712,-0.2865888774394989,0.750820344575813,0.750820344575813,0.750820344575813,-1.6392920017242432,0.19411742845520996,0.19411742845520996,0.19411742845520996
qwen3.5:4b,original,M16_Hex_Nut,M16 hex nut,hex_nut,Gear_Medium,gear,False,False,False,../vlm_four_scene_20260925/input_crops/original/Gear_Medium.png,32184c8966576de2b036c51d8d5e7cd940e019617b393dc6403bb6f08a234392,qwen3.5-4b/responses/original/M16_Hex_Nut/Gear_Medium.json,0.05575830000452697,B,-2.9179880619049072,0.05404230777263712,0.05404230777263712,0.05404230777263712,-0.2865888774394989,0.750820344575813,0.750820344575813,0.750820344575813,-1.6392920017242432,0.19411742845520996,0.19411742845520996,0.19411742845520996
qwen3.5:4b,original,RGOCG16-50_16mm,16 mm round pin,round_pin,Gear_Medium,gear,False,False,False,../vlm_four_scene_20260925/input_crops/original/Gear_Medium.png,32184c8966576de2b036c51d8d5e7cd940e019617b393dc6403bb6f08a234392,qwen3.5-4b/responses/original/RGOCG16-50_16mm/Gear_Medium.json,0.31010499998228624,C,-2.731982469558716,0.06509012248902392,0.06509012248902392,0.06509012248902392,-0.8902580142021179,0.4105498114037279,0.4105498114037279,0.4105498114037279,-0.6482345461845398,0.5229682385116562,0.5229682385116562,0.5229682385116562
qwen3.5:4b,original,RGOCG12-50_12mm,12 mm round pin,round_pin,Gear_Medium,gear,False,False,False,../vlm_four_scene_20260925/input_crops/original/Gear_Medium.png,32184c8966576de2b036c51d8d5e7cd940e019617b393dc6403bb6f08a234392,qwen3.5-4b/responses/original/RGOCG12-50_12mm/Gear_Medium.json,0.05483460001414642,C,-2.731982469558716,0.06509012248902392,0.06509012248902392,0.06509012248902392,-0.8902580142021179,0.4105498114037279,0.4105498114037279,0.4105498114037279,-0.6482345461845398,0.5229682385116562,0.5229682385116562,0.5229682385116562
qwen3.5:4b,original,RGOCG8-50_8mm,8 mm round pin,round_pin,Gear_Medium,gear,False,False,False,../vlm_four_scene_20260925/input_crops/original/Gear_Medium.png,32184c8966576de2b036c51d8d5e7cd940e019617b393dc6403bb6f08a234392,qwen3.5-4b/responses/original/RGOCG8-50_8mm/Gear_Medium.json,0.05381919996580109,C,-2.731982469558716,0.06509012248902392,0.06509012248902392,0.06509012248902392,-0.8902580142021179,0.4105498114037279,0.4105498114037279,0.4105498114037279,-0.6482345461845398,0.5229682385116562,0.5229682385116562,0.5229682385116562
qwen3.5:4b,original,USB_Male,USB connector + cable,USB_Male,Gear_Medium,gear,False,False,False,../vlm_four_scene_20260925/input_crops/original/Gear_Medium.png,32184c8966576de2b036c51d8d5e7cd940e019617b393dc6403bb6f08a234392,qwen3.5-4b/responses/original/USB_Male/Gear_Medium.json,0.3126994000049308,C,-3.9218180179595947,0.01980505604721256,0.01980505604721256,0.01980505604721256,-1.766338586807251,0.17095779141006262,0.17095779141006262,0.17095779141006262,-0.21308158338069916,0.8080902077960905,0.8080902077960905,0.8080902077960905
qwen3.5:4b,original,DSUB_Male,DSUB connector,DSUB_Male,Gear_Medium,gear,False,False,False,../vlm_four_scene_20260925/input_crops/original/Gear_Medium.png,32184c8966576de2b036c51d8d5e7cd940e019617b393dc6403bb6f08a234392,qwen3.5-4b/responses/original/DSUB_Male/Gear_Medium.json,0.32089500001166016,C,-3.605950355529785,0.02716161934816493,0.02716161934816493,0.02716161934816493,-2.49741268157959,0.08229765363736463,0.08229765363736463,0.08229765363736463,-0.11708924919366837,0.889505801945076,0.889505801945076,0.889505801945076
qwen3.5:4b,original,Gear_Large,Large gear,gear,Gear_Small,gear,False,True,False,../vlm_four_scene_20260925/input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,qwen3.5-4b/responses/original/Gear_Large/Gear_Small.json,0.33242449996760115,A,-0.06315506249666214,0.9387978900574507,0.9387978900574507,0.9387978900574507,-3.483820915222168,0.030689923125584554,0.030689923125584554,0.030689923125584554,-3.4983816146850586,0.03024629399159694,0.03024629399159694,0.03024629399159694
qwen3.5:4b,original,Gear_Medium,Medium gear,gear,Gear_Small,gear,False,True,False,../vlm_four_scene_20260925/input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,qwen3.5-4b/responses/original/Gear_Medium/Gear_Small.json,0.05414480000035837,A,-0.06315506249666214,0.9387978900574507,0.9387978900574507,0.9387978900574507,-3.483820915222168,0.030689923125584554,0.030689923125584554,0.030689923125584554,-3.4983816146850586,0.03024629399159694,0.03024629399159694,0.03024629399159694
qwen3.5:4b,original,Gear_Small,Small gear,gear,Gear_Small,gear,True,True,False,../vlm_four_scene_20260925/input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,qwen3.5-4b/responses/original/Gear_Small/Gear_Small.json,0.05289049999555573,A,-0.06315506249666214,0.9387978900574507,0.9387978900574507,0.9387978900574507,-3.483820915222168,0.030689923125584554,0.030689923125584554,0.030689923125584554,-3.4983816146850586,0.03024629399159694,0.03024629399159694,0.03024629399159694
qwen3.5:4b,original,Waterproof_Male,Waterproof connector,Waterproof_Male,Gear_Small,gear,False,False,False,../vlm_four_scene_20260925/input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,qwen3.5-4b/responses/original/Waterproof_Male/Gear_Small.json,0.3061656000209041,A,-0.8577402234077454,0.4241194153581057,0.4241194153581057,0.4241194153581057,-1.219720721244812,0.29531262995207663,0.29531262995207663,0.29531262995207663,-1.2723710536956787,0.280166543703196,0.280166543703196,0.280166543703196
qwen3.5:4b,original,M12_Hex_Nut,M12 hex nut,hex_nut,Gear_Small,gear,False,False,False,../vlm_four_scene_20260925/input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,qwen3.5-4b/responses/original/M12_Hex_Nut/Gear_Small.json,0.2985587999573909,B,-1.9530041217803955,0.1418473043006798,0.1418473043006798,0.1418473043006798,-0.4405967593193054,0.6436522010017475,0.6436522010017475,0.6436522010017475,-1.5428211688995361,0.21377714845822143,0.21377714845822143,0.21377714845822143
qwen3.5:4b,original,M16_Hex_Nut,M16 hex nut,hex_nut,Gear_Small,gear,False,False,False,../vlm_four_scene_20260925/input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,qwen3.5-4b/responses/original/M16_Hex_Nut/Gear_Small.json,0.05374469998059794,B,-1.9530041217803955,0.1418473043006798,0.1418473043006798,0.1418473043006798,-0.4405967593193054,0.6436522010017475,0.6436522010017475,0.6436522010017475,-1.5428211688995361,0.21377714845822143,0.21377714845822143,0.21377714845822143
qwen3.5:4b,original,RGOCG16-50_16mm,16 mm round pin,round_pin,Gear_Small,gear,False,False,False,../vlm_four_scene_20260925/input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,qwen3.5-4b/responses/original/RGOCG16-50_16mm/Gear_Small.json,0.30826099996920675,C,-1.920128345489502,0.1465881469954758,0.1465881469954758,0.1465881469954758,-1.024391531944275,0.3590148480263447,0.3590148480263447,0.3590148480263447,-0.7057995200157166,0.49371368244407626,0.49371368244407626,0.49371368244407626
qwen3.5:4b,original,RGOCG12-50_12mm,12 mm round pin,round_pin,Gear_Small,gear,False,False,False,../vlm_four_scene_20260925/input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,qwen3.5-4b/responses/original/RGOCG12-50_12mm/Gear_Small.json,0.07082080002874136,C,-1.920128345489502,0.1465881469954758,0.1465881469954758,0.1465881469954758,-1.024391531944275,0.3590148480263447,0.3590148480263447,0.3590148480263447,-0.7057995200157166,0.49371368244407626,0.49371368244407626,0.49371368244407626
qwen3.5:4b,original,RGOCG8-50_8mm,8 mm round pin,round_pin,Gear_Small,gear,False,False,False,../vlm_four_scene_20260925/input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,qwen3.5-4b/responses/original/RGOCG8-50_8mm/Gear_Small.json,0.05200699996203184,C,-1.920128345489502,0.1465881469954758,0.1465881469954758,0.1465881469954758,-1.024391531944275,0.3590148480263447,0.3590148480263447,0.3590148480263447,-0.7057995200157166,0.49371368244407626,0.49371368244407626,0.49371368244407626
qwen3.5:4b,original,USB_Male,USB connector + cable,USB_Male,Gear_Small,gear,False,False,False,../vlm_four_scene_20260925/input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,qwen3.5-4b/responses/original/USB_Male/Gear_Small.json,0.32144119997974485,C,-3.3102378845214844,0.03650748815434634,0.03650748815434634,0.03650748815434634,-2.2793312072753906,0.10235263652896132,0.10235263652896132,0.10235263652896132,-0.15024377405643463,0.860498183722287,0.860498183722287,0.860498183722287
qwen3.5:4b,original,DSUB_Male,DSUB connector,DSUB_Male,Gear_Small,gear,False,False,False,../vlm_four_scene_20260925/input_crops/original/Gear_Small.png,12582ccd34fdba48126c0e1e0d71701e3ab31413538cfcbedfd42b8adf7e792c,qwen3.5-4b/responses/original/DSUB_Male/Gear_Small.json,0.3128967999946326,C,-2.936415910720825,0.05305554418451748,0.05305554418451748,0.05305554418451748,-2.332045793533325,0.09709690354508682,0.09709690354508682,0.09709690354508682,-0.16372616589069366,0.8489744682202149,0.8489744682202149,0.8489744682202149
qwen3.5:4b,original,Gear_Large,Large gear,gear,Waterproof_Male,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,qwen3.5-4b/responses/original/Gear_Large/Waterproof_Male.json,0.3248629000154324,C,-3.251436710357666,0.03871854052419395,0.03871854052419395,0.03871854052419395,-1.0700078010559082,0.3430058416005224,0.3430058416005224,0.3430058416005224,-0.4840512275695801,0.616281630493526,0.616281630493526,0.616281630493526
qwen3.5:4b,original,Gear_Medium,Medium gear,gear,Waterproof_Male,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,qwen3.5-4b/responses/original/Gear_Medium/Waterproof_Male.json,0.0563570000231266,C,-3.251436710357666,0.03871854052419395,0.03871854052419395,0.03871854052419395,-1.0700078010559082,0.3430058416005224,0.3430058416005224,0.3430058416005224,-0.4840512275695801,0.616281630493526,0.616281630493526,0.616281630493526
qwen3.5:4b,original,Gear_Small,Small gear,gear,Waterproof_Male,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,qwen3.5-4b/responses/original/Gear_Small/Waterproof_Male.json,0.0538624000037089,C,-3.251436710357666,0.03871854052419395,0.03871854052419395,0.03871854052419395,-1.0700078010559082,0.3430058416005224,0.3430058416005224,0.3430058416005224,-0.4840512275695801,0.616281630493526,0.616281630493526,0.616281630493526
qwen3.5:4b,original,Waterproof_Male,Waterproof connector,Waterproof_Male,Waterproof_Male,Waterproof_Male,True,True,False,../vlm_four_scene_20260925/input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,qwen3.5-4b/responses/original/Waterproof_Male/Waterproof_Male.json,0.33442600001581013,A,-0.13584816455841064,0.8729751709970281,0.8729751709970281,0.8729751709970281,-2.641665458679199,0.07124251922497842,0.07124251922497842,0.07124251922497842,-2.900080680847168,0.055018780915478405,0.055018780915478405,0.055018780915478405
qwen3.5:4b,original,M12_Hex_Nut,M12 hex nut,hex_nut,Waterproof_Male,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,qwen3.5-4b/responses/original/M12_Hex_Nut/Waterproof_Male.json,0.3211033000261523,C,-2.5398049354553223,0.07888178532957828,0.07888178532957828,0.07888178532957828,-1.14118230342865,0.31944112213033055,0.31944112213033055,0.31944112213033055,-0.5106815695762634,0.6000864387396182,0.6000864387396182,0.6000864387396182
qwen3.5:4b,original,M16_Hex_Nut,M16 hex nut,hex_nut,Waterproof_Male,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,qwen3.5-4b/responses/original/M16_Hex_Nut/Waterproof_Male.json,0.0553024000255391,C,-2.5398049354553223,0.07888178532957828,0.07888178532957828,0.07888178532957828,-1.14118230342865,0.31944112213033055,0.31944112213033055,0.31944112213033055,-0.5106815695762634,0.6000864387396182,0.6000864387396182,0.6000864387396182
qwen3.5:4b,original,RGOCG16-50_16mm,16 mm round pin,round_pin,Waterproof_Male,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,qwen3.5-4b/responses/original/RGOCG16-50_16mm/Waterproof_Male.json,0.31881550000980496,B,-2.2076451778411865,0.1099592784276834,0.1099592784276834,0.1099592784276834,-0.7998539805412292,0.4493945796798299,0.4493945796798299,0.4493945796798299,-0.8221623301506042,0.4394803247753358,0.4394803247753358,0.4394803247753358
qwen3.5:4b,original,RGOCG12-50_12mm,12 mm round pin,round_pin,Waterproof_Male,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,qwen3.5-4b/responses/original/RGOCG12-50_12mm/Waterproof_Male.json,0.05559559998800978,B,-2.2076451778411865,0.1099592784276834,0.1099592784276834,0.1099592784276834,-0.7998539805412292,0.4493945796798299,0.4493945796798299,0.4493945796798299,-0.8221623301506042,0.4394803247753358,0.4394803247753358,0.4394803247753358
qwen3.5:4b,original,RGOCG8-50_8mm,8 mm round pin,round_pin,Waterproof_Male,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,qwen3.5-4b/responses/original/RGOCG8-50_8mm/Waterproof_Male.json,0.0752078999648802,B,-2.2076451778411865,0.1099592784276834,0.1099592784276834,0.1099592784276834,-0.7998539805412292,0.4493945796798299,0.4493945796798299,0.4493945796798299,-0.8221623301506042,0.4394803247753358,0.4394803247753358,0.4394803247753358
qwen3.5:4b,original,USB_Male,USB connector + cable,USB_Male,Waterproof_Male,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,qwen3.5-4b/responses/original/USB_Male/Waterproof_Male.json,0.32155489997239783,C,-2.701721429824829,0.06708992268435524,0.06708992268435524,0.06708992268435524,-0.8584464192390442,0.4238200097269543,0.4238200097269543,0.4238200097269543,-0.6774123907089233,0.5079296167491636,0.5079296167491636,0.5079296167491636
qwen3.5:4b,original,DSUB_Male,DSUB connector,DSUB_Male,Waterproof_Male,Waterproof_Male,False,False,False,../vlm_four_scene_20260925/input_crops/original/Waterproof_Male.png,41b585482c19ce36d3222b4ce188fedb570a2c64e3d131c84b65485afb23e2f0,qwen3.5-4b/responses/original/DSUB_Male/Waterproof_Male.json,0.31928970001172274,B,-1.362496018409729,0.2560209457766076,0.2560209457766076,0.2560209457766076,-0.7371564507484436,0.4784725431852976,0.4784725431852976,0.4784725431852976,-1.3305670022964478,0.2643273445908843,0.2643273445908843,0.2643273445908843
qwen3.5:4b,original,Gear_Large,Large gear,gear,M12_Hex_Nut,hex_nut,False,False,False,../vlm_four_scene_20260925/input_crops/original/M12_Hex_Nut.png,38c0f98390b534a6792efcbe2e21a4c07ceeeea957ea1c15c814989186114245,qwen3.5-4b/responses/original/Gear_Large/M12_Hex_Nut.json,0.30658049997873604,A,-0.31078898906707764,0.7328685028212598,0.7328685028212598,0.7328685028212598,-2.3368911743164062,0.09662757004255927,0.09662757004255927,0.09662757004255927,-1.771966814994812,0.169998304587755,0.169998304587755,0.169998304587755
qwen3.5:4b,original,Gear_Medium,Medium gear,gear,M12_Hex_Nut,hex_nut,False,False,False,../vlm_four_scene_20260925/input_crops/original/M12_Hex_Nut.png,38c0f98390b534a6792efcbe2e21a4c07ceeeea957ea1c15c814989186114245,qwen3.5-4b/responses/original/Gear_Medium/M12_Hex_Nut.json,0.05746369995176792,A,-0.31078898906707764,0.7328685028212598,0.7328685028212598,0.7328685028212598,-2.3368911743164062,0.09662757004255927,0.09662757004255927,0.09662757004255927,-1.771966814994812,0.169998304587755,0.169998304587755,0.169998304587755
qwen3.5:4b,original,Gear_Small,Small gear,gear,M12_Hex_Nut,hex_nut,False,False,False,../vlm_four_scene_20260925/input_crops/original/M12_Hex_Nut.png,38c0f98390b534a6792efcbe2e21a4c07ceeeea957ea1c15c814989186114245,qwen3.5-4b/responses/original/Gear_Small/M12_Hex_Nut.json,0.052808099950198084,A,-0.31078898906707764,0.7328685028212598,0.7328685028212598,0.7328685028212598,-2.3368911743164062,0.09662757004255927,0.09662757004255927,0.09662757004255927,-1.771966814994812,0.169998304587755,0.169998304587755,0.169998304587755
qwen3.5:4b,original,Waterproof_Male,Waterproof connector,Waterproof_Male,M12_Hex_Nut,hex_nut,False,False,False,../vlm_four_scene_20260925/input_crops/original/M12_Hex_Nut.png,38c0f98390b534a6792efcbe2e21a4c07ceeeea957ea1c15c814989186114245,qwen3.5-4b/responses/original/Waterproof_Male/M12_Hex_Nut.json,0.31462369998916984,A,-0.5095950365066528,0.6007388068455143,0.6007388068455143,0.6007388068455143,-1.9321242570877075,0.14484019365077336,0.14484019365077336,0.14484019365077336,-1.3716174364089966,0.2536962899101856,0.2536962899101856,0.2536962899101856
